pickled dictionaries found in directory, loading them into memory ...
127200 test reviews.

File Classifications:
actors-5-12551.txt: positive
actors-5-12553.txt: positive
actors-5-12554.txt: positive
actors-5-12557.txt: positive
actors-5-1256.txt: positive
actors-5-12560.txt: negative
actors-5-12561.txt: positive
actors-5-12562.txt: negative
actors-5-12565.txt: positive
actors-5-1257.txt: positive
actors-5-12575.txt: positive
actors-5-12576.txt: positive
actors-5-12577.txt: positive
actors-5-12579.txt: positive
actors-5-1258.txt: positive
actors-5-12581.txt: neutral
actors-5-12582.txt: positive
actors-5-12584.txt: positive
actors-5-12585.txt: positive
actors-5-12587.txt: positive
actors-5-12588.txt: negative
actors-5-12589.txt: positive
actors-5-1259.txt: negative
actors-5-12590.txt: positive
actors-5-12592.txt: positive
actors-5-12593.txt: positive
actors-5-12595.txt: negative
actors-5-126.txt: positive
actors-5-1260.txt: neutral
actors-5-12601.txt: positive
actors-5-12602.txt: positive
actors-5-12603.txt: positive
actors-5-12605.txt: positive
actors-5-12607.txt: positive
actors-5-12609.txt: positive
actors-5-12610.txt: positive
actors-5-12611.txt: positive
actors-5-12613.txt: positive
actors-5-12616.txt: positive
actors-5-12621.txt: positive
actors-5-12627.txt: positive
actors-5-12628.txt: positive
actors-5-12630.txt: positive
actors-5-12631.txt: positive
actors-5-12632.txt: negative
actors-5-12633.txt: positive
actors-5-12634.txt: negative
actors-5-12637.txt: positive
actors-5-12638.txt: positive
actors-5-12639.txt: positive
actors-5-1264.txt: positive
actors-5-12640.txt: negative
actors-5-12643.txt: positive
actors-5-12644.txt: positive
actors-5-12646.txt: positive
actors-5-12647.txt: positive
actors-5-12648.txt: negative
actors-5-12650.txt: positive
actors-5-12651.txt: positive
actors-5-12652.txt: positive
actors-5-12656.txt: positive
actors-5-12657.txt: positive
actors-5-12658.txt: positive
actors-5-12659.txt: positive
actors-5-1266.txt: positive
actors-5-12662.txt: positive
actors-5-12663.txt: positive
actors-5-12666.txt: negative
actors-5-12667.txt: neutral
actors-5-12668.txt: positive
actors-5-1267.txt: positive
actors-5-12670.txt: positive
actors-5-12671.txt: positive
actors-5-12673.txt: positive
actors-5-12675.txt: positive
actors-5-12679.txt: positive
actors-5-12680.txt: positive
actors-5-12683.txt: positive
actors-5-12684.txt: positive
actors-5-12686.txt: positive
actors-5-12687.txt: positive
actors-5-12688.txt: positive
actors-5-12689.txt: neutral
actors-5-12690.txt: positive
actors-5-12693.txt: neutral
actors-5-12694.txt: positive
actors-5-12696.txt: positive
actors-5-12697.txt: positive
actors-5-12698.txt: positive
actors-5-12699.txt: positive
actors-5-127.txt: positive
actors-5-1270.txt: positive
actors-5-12700.txt: positive
actors-5-1272.txt: positive
actors-5-12721.txt: positive
actors-5-1273.txt: positive
actors-5-12735.txt: positive
actors-5-12736.txt: positive
actors-5-1274.txt: positive
actors-5-12744.txt: negative
actors-5-12746.txt: negative
actors-5-1275.txt: positive
actors-5-12753.txt: neutral
actors-5-12758.txt: positive
actors-5-1276.txt: positive
actors-5-12760.txt: negative
actors-5-12761.txt: positive
actors-5-12766.txt: positive
actors-5-12769.txt: positive
actors-5-1277.txt: positive
actors-5-12771.txt: positive
actors-5-12772.txt: negative
actors-5-12774.txt: positive
actors-5-12779.txt: positive
actors-5-1278.txt: positive
actors-5-12783.txt: positive
actors-5-12786.txt: negative
actors-5-12788.txt: positive
actors-5-12789.txt: positive
actors-5-1279.txt: positive
actors-5-12790.txt: positive
actors-5-12793.txt: positive
actors-5-12794.txt: positive
actors-5-12795.txt: positive
actors-5-12797.txt: positive
actors-5-12798.txt: positive
actors-5-12799.txt: positive
actors-5-128.txt: positive
actors-5-1280.txt: positive
actors-5-12801.txt: positive
actors-5-12802.txt: positive
actors-5-12804.txt: negative
actors-5-12805.txt: positive
actors-5-12809.txt: positive
actors-5-1281.txt: positive
actors-5-12810.txt: neutral
actors-5-12811.txt: positive
actors-5-12812.txt: positive
actors-5-12813.txt: positive
actors-5-1282.txt: negative
actors-5-12823.txt: positive
actors-5-12826.txt: negative
actors-5-12828.txt: positive
actors-5-12829.txt: positive
actors-5-1283.txt: positive
actors-5-12830.txt: negative
actors-5-12831.txt: positive
actors-5-12836.txt: positive
actors-5-12837.txt: positive
actors-5-12838.txt: neutral
actors-5-1284.txt: positive
actors-5-12841.txt: positive
actors-5-12842.txt: neutral
actors-5-12844.txt: negative
actors-5-12848.txt: positive
actors-5-1285.txt: positive
actors-5-12851.txt: positive
actors-5-12852.txt: positive
actors-5-12855.txt: neutral
actors-5-12858.txt: positive
actors-5-12859.txt: neutral
actors-5-1286.txt: positive
actors-5-12862.txt: positive
actors-5-12864.txt: positive
actors-5-12865.txt: neutral
actors-5-12867.txt: positive
actors-5-1287.txt: positive
actors-5-12870.txt: positive
actors-5-12872.txt: positive
actors-5-12873.txt: positive
actors-5-12874.txt: negative
actors-5-12875.txt: positive
actors-5-12876.txt: positive
actors-5-12877.txt: positive
actors-5-12878.txt: positive
actors-5-1288.txt: positive
actors-5-12880.txt: positive
actors-5-12886.txt: positive
actors-5-1289.txt: positive
actors-5-12892.txt: negative
actors-5-12893.txt: positive
actors-5-12894.txt: positive
actors-5-12895.txt: negative
actors-5-12896.txt: positive
actors-5-12897.txt: positive
actors-5-12899.txt: positive
actors-5-129.txt: positive
actors-5-1290.txt: positive
actors-5-12900.txt: positive
actors-5-12901.txt: positive
actors-5-12905.txt: positive
actors-5-12908.txt: positive
actors-5-12909.txt: positive
actors-5-1291.txt: positive
actors-5-12913.txt: positive
actors-5-12916.txt: positive
actors-5-12919.txt: positive
actors-5-1292.txt: positive
actors-5-12920.txt: positive
actors-5-12924.txt: positive
actors-5-12925.txt: positive
actors-5-12927.txt: positive
actors-5-12929.txt: positive
actors-5-12931.txt: positive
actors-5-12932.txt: positive
actors-5-12942.txt: negative
actors-5-12943.txt: positive
actors-5-12945.txt: positive
actors-5-12946.txt: positive
actors-5-12948.txt: positive
actors-5-12949.txt: positive
actors-5-12952.txt: positive
actors-5-12953.txt: positive
actors-5-12955.txt: positive
actors-5-12959.txt: positive
actors-5-12967.txt: positive
actors-5-12968.txt: positive
actors-5-12969.txt: positive
actors-5-1297.txt: positive
actors-5-12971.txt: positive
actors-5-12972.txt: positive
actors-5-12974.txt: positive
actors-5-1298.txt: neutral
actors-5-12983.txt: negative
actors-5-12989.txt: positive
actors-5-1299.txt: positive
actors-5-13.txt: positive
actors-5-130.txt: positive
actors-5-1300.txt: positive
actors-5-1301.txt: positive
actors-5-13010.txt: positive
actors-5-13016.txt: neutral
actors-5-1302.txt: positive
actors-5-13020.txt: positive
actors-5-13022.txt: positive
actors-5-13026.txt: positive
actors-5-1303.txt: positive
actors-5-13034.txt: positive
actors-5-13038.txt: positive
actors-5-13040.txt: positive
actors-5-13043.txt: positive
actors-5-13045.txt: positive
actors-5-13046.txt: positive
actors-5-13048.txt: negative
actors-5-13049.txt: positive
actors-5-1305.txt: positive
actors-5-13050.txt: positive
actors-5-13051.txt: positive
actors-5-13052.txt: positive
actors-5-13054.txt: neutral
actors-5-13055.txt: positive
actors-5-13056.txt: positive
actors-5-13058.txt: positive
actors-5-13059.txt: negative
actors-5-1306.txt: positive
actors-5-13061.txt: positive
actors-5-13062.txt: positive
actors-5-13063.txt: positive
actors-5-13065.txt: positive
actors-5-13066.txt: positive
actors-5-13068.txt: positive
actors-5-13069.txt: positive
actors-5-1307.txt: positive
actors-5-13070.txt: negative
actors-5-13071.txt: positive
actors-5-13073.txt: positive
actors-5-13078.txt: neutral
actors-5-13081.txt: neutral
actors-5-13084.txt: positive
actors-5-13086.txt: positive
actors-5-13088.txt: positive
actors-5-13089.txt: positive
actors-5-1309.txt: positive
actors-5-13095.txt: positive
actors-5-13097.txt: positive
actors-5-1310.txt: positive
actors-5-13105.txt: positive
actors-5-13109.txt: positive
actors-5-1311.txt: positive
actors-5-13110.txt: positive
actors-5-13112.txt: negative
actors-5-1312.txt: positive
actors-5-13120.txt: negative
actors-5-13125.txt: negative
actors-5-13126.txt: positive
actors-5-1313.txt: positive
actors-5-13132.txt: positive
actors-5-13135.txt: negative
actors-5-13139.txt: negative
actors-5-1314.txt: positive
actors-5-13143.txt: negative
actors-5-1315.txt: positive
actors-5-13153.txt: positive
actors-5-13154.txt: positive
actors-5-1316.txt: positive
actors-5-13160.txt: positive
actors-5-13161.txt: positive
actors-5-13165.txt: positive
actors-5-13166.txt: neutral
actors-5-13167.txt: positive
actors-5-13169.txt: positive
actors-5-1317.txt: positive
actors-5-13171.txt: positive
actors-5-13172.txt: positive
actors-5-13173.txt: negative
actors-5-13175.txt: positive
actors-5-13176.txt: positive
actors-5-13179.txt: positive
actors-5-1318.txt: positive
actors-5-13183.txt: negative
actors-5-13184.txt: neutral
actors-5-13187.txt: positive
actors-5-13191.txt: negative
actors-5-13193.txt: positive
actors-5-13197.txt: positive
actors-5-13198.txt: positive
actors-5-13199.txt: positive
actors-5-1320.txt: positive
actors-5-13200.txt: positive
actors-5-13201.txt: negative
actors-5-13203.txt: positive
actors-5-13204.txt: positive
actors-5-13205.txt: positive
actors-5-13206.txt: positive
actors-5-13209.txt: positive
actors-5-13210.txt: negative
actors-5-13211.txt: positive
actors-5-13213.txt: neutral
actors-5-13214.txt: positive
actors-5-13215.txt: neutral
actors-5-13216.txt: positive
actors-5-13217.txt: positive
actors-5-13218.txt: negative
actors-5-1322.txt: positive
actors-5-13220.txt: positive
actors-5-13221.txt: positive
actors-5-13222.txt: neutral
actors-5-13225.txt: positive
actors-5-13226.txt: positive
actors-5-13228.txt: positive
actors-5-13229.txt: positive
actors-5-13230.txt: positive
actors-5-13232.txt: positive
actors-5-13233.txt: positive
actors-5-13234.txt: positive
actors-5-13246.txt: positive
actors-5-13252.txt: positive
actors-5-13254.txt: positive
actors-5-13258.txt: positive
actors-5-13259.txt: positive
actors-5-1326.txt: positive
actors-5-13260.txt: positive
actors-5-13262.txt: positive
actors-5-13267.txt: neutral
actors-5-13271.txt: positive
actors-5-13272.txt: positive
actors-5-13273.txt: positive
actors-5-13274.txt: negative
actors-5-13275.txt: negative
actors-5-13277.txt: positive
actors-5-13278.txt: positive
actors-5-1328.txt: positive
actors-5-13280.txt: positive
actors-5-13281.txt: positive
actors-5-13284.txt: positive
actors-5-13285.txt: positive
actors-5-13287.txt: positive
actors-5-13289.txt: positive
actors-5-13290.txt: positive
actors-5-13291.txt: positive
actors-5-13292.txt: positive
actors-5-13293.txt: positive
actors-5-13296.txt: positive
actors-5-13297.txt: positive
actors-5-13298.txt: positive
actors-5-13299.txt: positive
actors-5-133.txt: positive
actors-5-13301.txt: positive
actors-5-13302.txt: neutral
actors-5-13303.txt: positive
actors-5-13304.txt: positive
actors-5-13306.txt: positive
actors-5-13307.txt: neutral
actors-5-13308.txt: positive
actors-5-13309.txt: positive
actors-5-1331.txt: positive
actors-5-13311.txt: positive
actors-5-13314.txt: positive
actors-5-13315.txt: positive
actors-5-13317.txt: positive
actors-5-13318.txt: positive
actors-5-13319.txt: negative
actors-5-1332.txt: positive
actors-5-13320.txt: positive
actors-5-13322.txt: positive
actors-5-13323.txt: positive
actors-5-13324.txt: positive
actors-5-13326.txt: positive
actors-5-13329.txt: positive
actors-5-1333.txt: positive
actors-5-13331.txt: positive
actors-5-13333.txt: neutral
actors-5-13334.txt: positive
actors-5-13335.txt: positive
actors-5-13336.txt: positive
actors-5-13337.txt: positive
actors-5-1334.txt: positive
actors-5-13340.txt: positive
actors-5-13341.txt: positive
actors-5-13342.txt: negative
actors-5-13344.txt: positive
actors-5-13346.txt: positive
actors-5-1335.txt: negative
actors-5-13350.txt: positive
actors-5-13355.txt: positive
actors-5-13356.txt: positive
actors-5-1336.txt: neutral
actors-5-13361.txt: positive
actors-5-13366.txt: positive
actors-5-1337.txt: positive
actors-5-13378.txt: positive
actors-5-1338.txt: positive
actors-5-13390.txt: positive
actors-5-13391.txt: neutral
actors-5-13392.txt: positive
actors-5-13395.txt: positive
actors-5-13396.txt: neutral
actors-5-134.txt: positive
actors-5-1340.txt: positive
actors-5-13400.txt: positive
actors-5-13403.txt: positive
actors-5-13406.txt: positive
actors-5-13408.txt: positive
actors-5-13409.txt: positive
actors-5-13411.txt: positive
actors-5-13413.txt: negative
actors-5-13423.txt: positive
actors-5-1343.txt: positive
actors-5-13433.txt: positive
actors-5-13434.txt: positive
actors-5-13439.txt: positive
actors-5-13440.txt: positive
actors-5-13441.txt: positive
actors-5-13442.txt: positive
actors-5-13449.txt: positive
actors-5-1345.txt: positive
actors-5-13450.txt: neutral
actors-5-13453.txt: positive
actors-5-13455.txt: positive
actors-5-13458.txt: negative
actors-5-13459.txt: positive
actors-5-1346.txt: positive
actors-5-13470.txt: positive
actors-5-13471.txt: positive
actors-5-13472.txt: positive
actors-5-13474.txt: positive
actors-5-13475.txt: positive
actors-5-13476.txt: positive
actors-5-13477.txt: positive
actors-5-13478.txt: positive
actors-5-13484.txt: positive
actors-5-13485.txt: positive
actors-5-13488.txt: positive
actors-5-1349.txt: positive
actors-5-13492.txt: positive
actors-5-13493.txt: negative
actors-5-13494.txt: positive
actors-5-13498.txt: positive
actors-5-13499.txt: positive
actors-5-135.txt: positive
actors-5-1350.txt: positive
actors-5-13500.txt: positive
actors-5-13502.txt: positive
actors-5-13503.txt: positive
actors-5-13504.txt: negative
actors-5-13505.txt: neutral
actors-5-13507.txt: neutral
actors-5-13508.txt: positive
actors-5-13509.txt: positive
actors-5-1351.txt: neutral
actors-5-13511.txt: positive
actors-5-13516.txt: negative
actors-5-13519.txt: positive
actors-5-1352.txt: positive
actors-5-13524.txt: positive
actors-5-13526.txt: positive
actors-5-13527.txt: positive
actors-5-1353.txt: positive
actors-5-13534.txt: positive
actors-5-1354.txt: positive
actors-5-13542.txt: negative
actors-5-13546.txt: positive
actors-5-13548.txt: positive
actors-5-1355.txt: positive
actors-5-13550.txt: positive
actors-5-13551.txt: positive
actors-5-13552.txt: positive
actors-5-13553.txt: positive
actors-5-13555.txt: positive
actors-5-13558.txt: positive
actors-5-13559.txt: positive
actors-5-1356.txt: positive
actors-5-13560.txt: positive
actors-5-13561.txt: positive
actors-5-13567.txt: positive
actors-5-1357.txt: positive
actors-5-13571.txt: positive
actors-5-13585.txt: positive
actors-5-13587.txt: positive
actors-5-13588.txt: negative
actors-5-1359.txt: positive
actors-5-13593.txt: positive
actors-5-13597.txt: positive
actors-5-13599.txt: positive
actors-5-136.txt: positive
actors-5-1360.txt: positive
actors-5-13600.txt: positive
actors-5-13601.txt: positive
actors-5-13609.txt: positive
actors-5-13611.txt: negative
actors-5-13613.txt: positive
actors-5-13618.txt: positive
actors-5-13619.txt: positive
actors-5-13620.txt: negative
actors-5-13621.txt: positive
actors-5-13624.txt: positive
actors-5-13625.txt: negative
actors-5-13628.txt: positive
actors-5-13629.txt: positive
actors-5-1363.txt: positive
actors-5-13631.txt: positive
actors-5-13632.txt: positive
actors-5-13635.txt: positive
actors-5-13637.txt: positive
actors-5-13638.txt: positive
actors-5-13639.txt: neutral
actors-5-1364.txt: positive
actors-5-13646.txt: positive
actors-5-13649.txt: negative
actors-5-1365.txt: positive
actors-5-13651.txt: positive
actors-5-13652.txt: positive
actors-5-13654.txt: positive
actors-5-13658.txt: positive
actors-5-13660.txt: positive
actors-5-13661.txt: negative
actors-5-13668.txt: positive
actors-5-13672.txt: negative
actors-5-13674.txt: positive
actors-5-13681.txt: positive
actors-5-13682.txt: neutral
actors-5-13685.txt: neutral
actors-5-13689.txt: positive
actors-5-13691.txt: positive
actors-5-13694.txt: positive
actors-5-13695.txt: negative
actors-5-13696.txt: positive
actors-5-13699.txt: positive
actors-5-137.txt: positive
actors-5-1370.txt: positive
actors-5-13702.txt: positive
actors-5-13703.txt: positive
actors-5-13706.txt: negative
actors-5-13708.txt: positive
actors-5-13709.txt: neutral
actors-5-1371.txt: neutral
actors-5-13711.txt: positive
actors-5-13713.txt: negative
actors-5-13715.txt: positive
actors-5-13717.txt: positive
actors-5-13718.txt: positive
