pickled dictionaries found in directory, loading them into memory ...
20744 test reviews.

File Classifications:
movies-4-15264.txt: positive
movies-4-15265.txt: positive
movies-4-15266.txt: positive
movies-4-15268.txt: positive
movies-4-15269.txt: positive
movies-4-15273.txt: positive
movies-4-15277.txt: positive
movies-4-1528.txt: positive
movies-4-15289.txt: positive
movies-4-15296.txt: positive
movies-4-15297.txt: negative
movies-4-15300.txt: positive
movies-4-15306.txt: positive
movies-4-1531.txt: positive
movies-4-15313.txt: positive
movies-4-15314.txt: positive
movies-4-15317.txt: positive
movies-4-15321.txt: positive
movies-4-15328.txt: positive
movies-4-15333.txt: positive
movies-4-15336.txt: positive
movies-4-15339.txt: positive
movies-4-15341.txt: positive
movies-4-15342.txt: positive
movies-4-15344.txt: negative
movies-4-15355.txt: positive
movies-4-15356.txt: positive
movies-4-15358.txt: positive
movies-4-15360.txt: positive
movies-4-15361.txt: positive
movies-4-15371.txt: positive
movies-4-15373.txt: positive
movies-4-15384.txt: negative
movies-4-154.txt: positive
movies-4-1540.txt: positive
movies-4-1541.txt: negative
movies-4-1543.txt: positive
movies-4-15434.txt: negative
movies-4-15435.txt: neutral
movies-4-15440.txt: positive
movies-4-15448.txt: neutral
movies-4-15454.txt: positive
movies-4-15458.txt: positive
movies-4-15462.txt: positive
movies-4-15466.txt: positive
movies-4-15469.txt: negative
movies-4-15473.txt: positive
movies-4-15479.txt: positive
movies-4-15485.txt: positive
movies-4-15487.txt: positive
movies-4-15488.txt: negative
movies-4-15490.txt: positive
movies-4-15492.txt: neutral
movies-4-15493.txt: positive
movies-4-15494.txt: positive
movies-4-15495.txt: positive
movies-4-15500.txt: negative
movies-4-15505.txt: positive
movies-4-15506.txt: negative
movies-4-1551.txt: positive
movies-4-15515.txt: positive
movies-4-15524.txt: positive
movies-4-15528.txt: negative
movies-4-15545.txt: positive
movies-4-15551.txt: positive
movies-4-15552.txt: positive
movies-4-15569.txt: positive
movies-4-15572.txt: positive
movies-4-15573.txt: positive
movies-4-15574.txt: negative
movies-4-15581.txt: positive
movies-4-15589.txt: positive
movies-4-15591.txt: positive
movies-4-15597.txt: positive
movies-4-15599.txt: positive
movies-4-15608.txt: negative
movies-4-15619.txt: positive
movies-4-15620.txt: positive
movies-4-15622.txt: positive
movies-4-15624.txt: positive
movies-4-15625.txt: positive
movies-4-15626.txt: positive
movies-4-15630.txt: positive
movies-4-15636.txt: positive
movies-4-15650.txt: positive
movies-4-15652.txt: positive
movies-4-15654.txt: positive
movies-4-15668.txt: positive
movies-4-1567.txt: negative
movies-4-15672.txt: neutral
movies-4-15674.txt: positive
movies-4-15678.txt: positive
movies-4-15680.txt: positive
movies-4-15681.txt: positive
movies-4-15682.txt: positive
movies-4-15684.txt: positive
movies-4-15687.txt: positive
movies-4-15688.txt: positive
movies-4-15692.txt: positive
movies-4-15694.txt: positive
movies-4-15698.txt: positive
movies-4-15713.txt: positive
movies-4-15719.txt: positive
movies-4-1572.txt: positive
movies-4-15724.txt: positive
movies-4-15725.txt: positive
movies-4-15727.txt: positive
movies-4-1573.txt: positive
movies-4-15737.txt: negative
movies-4-15739.txt: positive
movies-4-15740.txt: positive
movies-4-15741.txt: positive
movies-4-15746.txt: positive
movies-4-15753.txt: positive
movies-4-15754.txt: positive
movies-4-15755.txt: positive
movies-4-15760.txt: positive
movies-4-15762.txt: neutral
movies-4-15763.txt: positive
movies-4-15765.txt: neutral
movies-4-15766.txt: positive
movies-4-15767.txt: positive
movies-4-1577.txt: negative
movies-4-15771.txt: positive
movies-4-15777.txt: positive
movies-4-15784.txt: negative
movies-4-15787.txt: positive
movies-4-15790.txt: positive
movies-4-15805.txt: positive
movies-4-15807.txt: positive
movies-4-15828.txt: positive
movies-4-15831.txt: positive
movies-4-15846.txt: positive
movies-4-15848.txt: positive
movies-4-15858.txt: positive
movies-4-15865.txt: positive
movies-4-15866.txt: positive
movies-4-15873.txt: neutral
movies-4-15875.txt: positive
movies-4-15877.txt: negative
movies-4-15878.txt: positive
movies-4-15879.txt: positive
movies-4-15882.txt: neutral
movies-4-15884.txt: negative
movies-4-15887.txt: positive
movies-4-15891.txt: positive
movies-4-15894.txt: positive
movies-4-15895.txt: positive
movies-4-15897.txt: positive
movies-4-15899.txt: positive
movies-4-15902.txt: positive
movies-4-15903.txt: positive
movies-4-15905.txt: negative
movies-4-15906.txt: positive
movies-4-15907.txt: positive
movies-4-15922.txt: positive
movies-4-15924.txt: positive
movies-4-15926.txt: positive
movies-4-15930.txt: positive
movies-4-15934.txt: positive
movies-4-15950.txt: positive
movies-4-15952.txt: positive
movies-4-15955.txt: neutral
movies-4-15957.txt: positive
movies-4-15959.txt: positive
movies-4-1596.txt: negative
movies-4-15964.txt: positive
movies-4-15966.txt: positive
movies-4-15970.txt: negative
movies-4-15972.txt: negative
movies-4-15978.txt: positive
movies-4-15985.txt: positive
movies-4-15987.txt: positive
movies-4-15996.txt: positive
movies-4-16007.txt: positive
movies-4-16009.txt: positive
movies-4-16017.txt: positive
movies-4-16025.txt: negative
movies-4-16028.txt: positive
movies-4-16029.txt: positive
movies-4-16036.txt: negative
movies-4-1604.txt: positive
movies-4-16057.txt: positive
movies-4-16066.txt: negative
movies-4-16076.txt: positive
movies-4-16086.txt: positive
movies-4-1609.txt: positive
movies-4-16094.txt: positive
movies-4-16100.txt: positive
movies-4-16102.txt: positive
movies-4-16103.txt: positive
movies-4-16106.txt: positive
movies-4-16112.txt: positive
movies-4-16114.txt: positive
movies-4-16115.txt: positive
movies-4-16118.txt: positive
movies-4-16124.txt: positive
movies-4-16126.txt: positive
movies-4-1613.txt: neutral
movies-4-16134.txt: neutral
movies-4-16135.txt: positive
movies-4-16137.txt: positive
movies-4-16138.txt: positive
movies-4-16141.txt: positive
movies-4-16145.txt: positive
movies-4-16148.txt: positive
movies-4-16150.txt: positive
movies-4-16151.txt: positive
movies-4-16154.txt: positive
movies-4-16155.txt: positive
movies-4-16160.txt: positive
movies-4-16164.txt: positive
movies-4-16167.txt: positive
movies-4-16169.txt: positive
movies-4-1617.txt: positive
movies-4-16170.txt: positive
movies-4-16174.txt: positive
movies-4-16189.txt: positive
movies-4-1619.txt: positive
movies-4-16196.txt: positive
movies-4-162.txt: positive
movies-4-16203.txt: positive
movies-4-16204.txt: positive
movies-4-16214.txt: positive
movies-4-16217.txt: positive
movies-4-16218.txt: positive
movies-4-16220.txt: positive
movies-4-16225.txt: positive
movies-4-16231.txt: positive
movies-4-1624.txt: positive
movies-4-16244.txt: positive
movies-4-16245.txt: positive
movies-4-1625.txt: positive
movies-4-16254.txt: positive
movies-4-16257.txt: positive
movies-4-16259.txt: positive
movies-4-1626.txt: positive
movies-4-16262.txt: positive
movies-4-16264.txt: positive
movies-4-16265.txt: positive
movies-4-16266.txt: positive
movies-4-16267.txt: positive
movies-4-16275.txt: positive
movies-4-16287.txt: negative
movies-4-16290.txt: negative
movies-4-16291.txt: negative
movies-4-16309.txt: positive
movies-4-1631.txt: positive
movies-4-16310.txt: positive
movies-4-16311.txt: positive
movies-4-16315.txt: positive
movies-4-16318.txt: positive
movies-4-16321.txt: positive
movies-4-16325.txt: negative
movies-4-16342.txt: positive
movies-4-16351.txt: positive
movies-4-16360.txt: positive
movies-4-16361.txt: positive
movies-4-16365.txt: positive
movies-4-16366.txt: positive
movies-4-16371.txt: negative
movies-4-16375.txt: positive
movies-4-16379.txt: positive
movies-4-16383.txt: positive
movies-4-16388.txt: positive
movies-4-16391.txt: positive
movies-4-16402.txt: positive
movies-4-16406.txt: positive
movies-4-16407.txt: negative
movies-4-16408.txt: positive
movies-4-16410.txt: negative
movies-4-16412.txt: positive
movies-4-16431.txt: positive
movies-4-16433.txt: positive
movies-4-16434.txt: positive
movies-4-16436.txt: positive
movies-4-16441.txt: positive
movies-4-16443.txt: positive
movies-4-16445.txt: positive
movies-4-16448.txt: positive
movies-4-16449.txt: positive
movies-4-16451.txt: positive
movies-4-1646.txt: positive
movies-4-16460.txt: positive
movies-4-16473.txt: positive
movies-4-16475.txt: positive
movies-4-16476.txt: positive
movies-4-16480.txt: positive
movies-4-16483.txt: positive
movies-4-16490.txt: positive
movies-4-16492.txt: negative
movies-4-16493.txt: positive
movies-4-16495.txt: positive
movies-4-16496.txt: positive
movies-4-16504.txt: negative
movies-4-16506.txt: positive
movies-4-16508.txt: positive
movies-4-16509.txt: positive
movies-4-1651.txt: positive
movies-4-16513.txt: positive
movies-4-16514.txt: positive
movies-4-16516.txt: positive
movies-4-16517.txt: positive
movies-4-16519.txt: positive
movies-4-16520.txt: positive
movies-4-16522.txt: positive
movies-4-16525.txt: positive
movies-4-16530.txt: positive
movies-4-16533.txt: positive
movies-4-16534.txt: positive
movies-4-16535.txt: positive
movies-4-16537.txt: positive
movies-4-16541.txt: positive
movies-4-16542.txt: positive
movies-4-16545.txt: positive
movies-4-16546.txt: positive
movies-4-16549.txt: positive
movies-4-1655.txt: positive
movies-4-16551.txt: positive
movies-4-16556.txt: negative
movies-4-16560.txt: negative
movies-4-16562.txt: positive
movies-4-16564.txt: negative
movies-4-16565.txt: positive
movies-4-16566.txt: negative
movies-4-16573.txt: positive
movies-4-16574.txt: positive
movies-4-16576.txt: positive
movies-4-16577.txt: positive
movies-4-16579.txt: positive
movies-4-16585.txt: positive
movies-4-16590.txt: neutral
movies-4-16591.txt: positive
movies-4-16593.txt: positive
movies-4-16595.txt: positive
movies-4-16596.txt: positive
movies-4-16597.txt: positive
movies-4-16598.txt: positive
movies-4-16599.txt: positive
movies-4-16608.txt: positive
movies-4-16609.txt: positive
movies-4-1661.txt: positive
movies-4-16610.txt: positive
movies-4-16611.txt: neutral
movies-4-16616.txt: positive
movies-4-1662.txt: negative
movies-4-16621.txt: positive
movies-4-16623.txt: positive
movies-4-16625.txt: positive
movies-4-16628.txt: positive
movies-4-16640.txt: positive
movies-4-16643.txt: positive
movies-4-16645.txt: positive
movies-4-16646.txt: positive
movies-4-16648.txt: negative
movies-4-16649.txt: positive
movies-4-16653.txt: positive
movies-4-16655.txt: positive
movies-4-16656.txt: positive
movies-4-1666.txt: positive
movies-4-16663.txt: neutral
movies-4-16665.txt: positive
movies-4-16666.txt: positive
movies-4-16671.txt: positive
movies-4-16672.txt: positive
movies-4-16684.txt: positive
movies-4-16688.txt: positive
movies-4-16691.txt: positive
movies-4-16692.txt: positive
movies-4-16694.txt: positive
movies-4-16697.txt: positive
movies-4-16701.txt: positive
movies-4-16702.txt: positive
movies-4-16705.txt: positive
movies-4-16706.txt: positive
movies-4-1671.txt: positive
movies-4-16713.txt: positive
movies-4-16716.txt: positive
movies-4-16718.txt: positive
movies-4-16735.txt: positive
movies-4-16736.txt: positive
movies-4-1674.txt: positive
movies-4-16744.txt: positive
movies-4-16747.txt: positive
movies-4-16749.txt: positive
movies-4-16750.txt: positive
movies-4-16751.txt: negative
movies-4-16755.txt: positive
movies-4-16757.txt: positive
movies-4-16763.txt: positive
movies-4-16766.txt: positive
movies-4-1677.txt: positive
movies-4-16774.txt: positive
movies-4-16775.txt: negative
movies-4-16782.txt: positive
movies-4-16785.txt: positive
movies-4-1679.txt: negative
movies-4-16794.txt: positive
movies-4-16795.txt: positive
movies-4-16797.txt: positive
movies-4-16798.txt: positive
movies-4-16800.txt: positive
movies-4-16802.txt: positive
movies-4-16807.txt: positive
movies-4-1681.txt: positive
movies-4-16815.txt: positive
movies-4-16817.txt: positive
movies-4-16823.txt: positive
movies-4-16824.txt: positive
movies-4-16833.txt: positive
movies-4-16838.txt: positive
movies-4-16841.txt: positive
movies-4-16847.txt: positive
movies-4-16856.txt: positive
movies-4-16857.txt: positive
movies-4-16859.txt: positive
movies-4-16868.txt: positive
movies-4-16872.txt: positive
movies-4-16875.txt: positive
movies-4-1688.txt: positive
movies-4-16898.txt: negative
movies-4-16899.txt: positive
movies-4-16904.txt: positive
movies-4-16910.txt: positive
movies-4-16915.txt: positive
movies-4-16916.txt: positive
movies-4-16920.txt: positive
movies-4-16922.txt: positive
movies-4-16928.txt: negative
movies-4-16934.txt: positive
movies-4-16940.txt: negative
movies-4-16945.txt: positive
movies-4-16949.txt: negative
movies-4-1695.txt: positive
movies-4-16950.txt: negative
movies-4-16958.txt: positive
movies-4-16959.txt: positive
movies-4-16970.txt: positive
movies-4-16972.txt: positive
movies-4-16988.txt: positive
movies-4-16999.txt: positive
movies-4-17008.txt: positive
movies-4-17009.txt: positive
movies-4-17027.txt: positive
movies-4-17029.txt: negative
movies-4-1703.txt: positive
movies-4-17031.txt: positive
movies-4-17032.txt: positive
movies-4-1704.txt: positive
movies-4-17053.txt: negative
movies-4-17054.txt: negative
movies-4-17064.txt: negative
movies-4-17066.txt: neutral
movies-4-17068.txt: negative
movies-4-17080.txt: positive
movies-4-1709.txt: positive
movies-4-17091.txt: negative
movies-4-17109.txt: positive
movies-4-17110.txt: positive
movies-4-17114.txt: negative
movies-4-17127.txt: positive
movies-4-17128.txt: positive
movies-4-1713.txt: positive
movies-4-17130.txt: positive
movies-4-17131.txt: positive
movies-4-17146.txt: positive
movies-4-17155.txt: positive
movies-4-17156.txt: positive
movies-4-17157.txt: positive
movies-4-17160.txt: positive
movies-4-17162.txt: negative
movies-4-17167.txt: negative
movies-4-17172.txt: positive
movies-4-17174.txt: negative
movies-4-17181.txt: positive
movies-4-17182.txt: positive
movies-4-17186.txt: positive
movies-4-1719.txt: negative
movies-4-17208.txt: negative
movies-4-1721.txt: positive
movies-4-17233.txt: positive
movies-4-1725.txt: positive
movies-4-17255.txt: positive
movies-4-17264.txt: positive
movies-4-17273.txt: positive
movies-4-17279.txt: positive
movies-4-17282.txt: positive
movies-4-1729.txt: negative
movies-4-17297.txt: positive
movies-4-17305.txt: positive
movies-4-17311.txt: positive
movies-4-17327.txt: positive
movies-4-17328.txt: positive
movies-4-1733.txt: positive
movies-4-17331.txt: positive
movies-4-17341.txt: positive
movies-4-17350.txt: positive
movies-4-17353.txt: positive
movies-4-17359.txt: positive
movies-4-17360.txt: positive
movies-4-17364.txt: positive
movies-4-17370.txt: positive
movies-4-17374.txt: positive
movies-4-17378.txt: positive
movies-4-17380.txt: positive
movies-4-17381.txt: positive
movies-4-17382.txt: positive
movies-4-17384.txt: positive
movies-4-17385.txt: neutral
movies-4-17386.txt: positive
movies-4-17388.txt: positive
movies-4-17394.txt: positive
movies-4-17396.txt: positive
movies-4-17398.txt: positive
movies-4-17415.txt: positive
movies-4-17418.txt: negative
movies-4-17419.txt: positive
movies-4-17420.txt: negative
movies-4-17443.txt: positive
movies-4-17447.txt: positive
movies-4-1745.txt: positive
movies-4-17453.txt: positive
movies-4-17468.txt: negative
movies-4-17472.txt: positive
movies-4-17473.txt: positive
movies-4-17475.txt: neutral
movies-4-17476.txt: positive
movies-4-17482.txt: positive
movies-4-17486.txt: positive
movies-4-17489.txt: positive
movies-4-17493.txt: positive
movies-4-17494.txt: positive
movies-4-17504.txt: positive
movies-4-17511.txt: positive
movies-4-17516.txt: positive
movies-4-17518.txt: positive
movies-4-17519.txt: positive
movies-4-1752.txt: negative
movies-4-17524.txt: positive
movies-4-17527.txt: positive
movies-4-17528.txt: positive
movies-4-17531.txt: negative
movies-4-17538.txt: positive
movies-4-17539.txt: positive
movies-4-1754.txt: negative
movies-4-17547.txt: positive
movies-4-1755.txt: positive
movies-4-17554.txt: positive
movies-4-17555.txt: positive
movies-4-17561.txt: positive
movies-4-17562.txt: positive
movies-4-17564.txt: positive
movies-4-17566.txt: positive
movies-4-17568.txt: positive
movies-4-17572.txt: positive
movies-4-17576.txt: positive
movies-4-17586.txt: positive
movies-4-17588.txt: positive
movies-4-17592.txt: positive
movies-4-17601.txt: positive
movies-4-17615.txt: positive
movies-4-17617.txt: positive
movies-4-1762.txt: positive
movies-4-17621.txt: positive
